"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MLT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2014",61.321,"B"
"MLT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2015",60.569,
"MLT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2016",63.028,
"MLT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2017",63.271,
"MLT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2018",63.478,
"MLT","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2019",65.006,"E"
"ROU","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2003",84.47,
"ROU","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2004",74.391,
"ROU","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2005",80.394,
"ROU","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2006",79.457,
"ROU","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2007",81.768,
"ROU","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2008",81.42,
"ROU","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2009",78.727,
"ROU","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2010",79.92,
"ROU","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2011",75.254,"B"
"ROU","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2012",76.922,
"ROU","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2013",79.339,
"ROU","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2014",78.996,
"ROU","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2015",78.022,
"ROU","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2016",78.328,
"ROU","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2017",78.652,
"ROU","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2018",79.731,
"ROU","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2019",80.242,"E"
"MKD","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2017",67.888,
"SRB","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2017",56.815,
